session_id,window_end_elapsed_seconds,transport_type,throughput_mean,throughput_median,throughput_min,throughput_max,throughput_std,throughput_p10,throughput_p25,throughput_first,throughput_last,throughput_change,throughput_slope,throughput_coefficient_variation,measurements_count,lookback_duration_seconds,proportion_below_low,proportion_below_medium,proportion_below_high,current_profile,required_capacity_mbps,future_throughput_mean,future_throughput_min,future_throughput_p10,future_profile,future_below_low,downgrade_needed,split
report_bicycle_0002,370,bicycle,28.182396089968503,27.94418381618382,1.358784,66.74720479520481,16.204189463463273,8.7408108972973,15.411583975812547,10.988896,63.43674874874875,52.447852748748744,0.00032836170535744633,0.5749755773687085,120,120,0.0,0.03333333333333333,0.075,2,6.75,27.756659268914028,0.0,7.5344288000000015,2,0,0,train
report_bicycle_0002,380,bicycle,30.573948105892516,29.217821650349652,1.358784,66.74720479520481,16.27139504719337,11.2119648,18.23968,10.595488,61.587456,50.991968,0.00027260689540663105,0.5321980331371526,120,120,0.0,0.03333333333333333,0.058333333333333334,2,6.75,26.98329377226604,0.0,7.5344288000000015,2,0,0,train
report_bicycle_0002,390,bicycle,33.843118713705636,31.06468423623624,1.358784,66.74720479520481,16.631582935495853,15.4642994994995,22.666504000000003,8.810528,59.129856,50.319328,0.0002701129447071428,0.49143174647082594,120,120,0.0,0.03333333333333333,0.058333333333333334,2,6.75,26.14097714702568,0.0,7.5344288000000015,2,0,0,train
report_bicycle_0002,400,bicycle,36.30552003255522,32.751517794205796,2.296992,66.74720479520481,15.282467569220763,17.3902976,25.465291387387385,36.293536,58.975839839839836,22.682303839839832,0.00019331972947874524,0.4209406050517097,120,120,0.0,0.008333333333333333,0.008333333333333333,2,6.75,26.477595643574848,0.0,7.5344288000000015,2,0,0,train
report_bicycle_0002,410,bicycle,38.14232521733373,34.57232,12.50487112887113,66.74720479520481,15.610757169156445,19.51959878918919,26.257333585333587,28.327936,55.22176,26.893824000000002,0.00020079123684005117,0.4092764948179446,120,120,0.0,0.0,0.0,2,6.75,26.054578242134337,0.0,7.5344288000000015,2,0,0,train
report_bicycle_0002,420,bicycle,38.23534000714427,36.377164044044044,0.0,66.74720479520481,17.05800078812496,16.6032768,26.178914914914916,15.663104,60.801024,45.137919999999994,0.00014533773050517384,0.4461317928632954,120,120,0.025,0.03333333333333333,0.03333333333333333,2,6.75,25.972753570060412,0.66794005994006,8.27205125125125,2,0,0,train
report_bicycle_0002,430,bicycle,39.43534594832968,37.84171807007007,0.0,66.74720479520481,17.194036243228453,18.3983296,26.652238068238074,15.491427427427428,58.146816,42.655388572572576,0.00011905357355392983,0.43600571593202214,120,120,0.025,0.03333333333333333,0.03333333333333333,2,6.75,24.724857357494688,0.66794005994006,8.27205125125125,2,0,0,train
report_bicycle_0002,440,bicycle,41.52328900395327,42.10295808191808,0.0,66.74720479520481,16.80896943152854,21.633872,28.698072786072785,28.05057342657343,46.02061261261261,17.97003918603918,7.771581406133403e-05,0.4048082373707974,120,120,0.025,0.03333333333333333,0.03333333333333333,2,6.75,23.170534713841025,0.66794005994006,8.27205125125125,2,0,0,train
report_bicycle_0002,450,bicycle,40.77833276722343,40.5684595955956,0.0,66.74720479520481,17.422452782241024,16.5167104,28.649857001857004,30.071456,10.815936,-19.25552,-4.91777747104013e-05,0.4272477955804201,120,120,0.025,0.03333333333333333,0.03333333333333333,2,6.75,22.970760170725686,0.66794005994006,8.19351803963964,2,0,0,train
report_bicycle_0002,460,bicycle,38.957017173086776,37.84171807007007,0.0,66.74720479520481,18.40796058139373,15.443712,25.0449162997003,32.448,34.090421578421584,1.6424215784215832,-0.00013361220007122832,0.4725197645293737,120,120,0.025,0.041666666666666664,0.05,2,6.75,23.679217596640527,0.66794005994006,8.786552760760761,2,0,0,train
report_bicycle_0002,470,bicycle,38.18029185387025,36.48751604404404,0.0,66.74720479520481,18.46877903036116,15.443712,23.944512,31.032472472472474,30.4984,-0.5340724724724737,-0.00016053508323574973,0.48372545451061083,120,120,0.025,0.041666666666666664,0.05,2,6.75,24.25557130522908,0.66794005994006,8.786552760760761,2,0,0,train
report_bus_0001,120,bus,32.77582603581141,32.443508491508496,10.479120879120881,55.990966966966965,10.865002730035489,19.105806606606606,24.380764,36.01433379310345,50.92723123123123,14.912897438127786,0.00010048868404728888,0.3314943982850106,120,120,0.0,0.0,0.0,2,6.75,26.457154141948305,3.456016,13.248690549450549,2,0,0,train
report_bus_0001,130,bus,31.949692022624586,30.715200736736737,7.066496,55.990966966966965,11.616792966607523,17.774211891891895,22.70459011811812,20.98896,21.481081081081083,0.4921210810810841,5.125623626115468e-06,0.36359639893809637,120,120,0.0,0.0,0.0,2,6.75,26.802378669063838,3.456016,13.50386430866431,2,0,0,train
report_bus_0001,140,bus,30.651329160404128,28.73719985024995,3.456016,55.990966966966965,12.241128207395084,16.3161424,21.719844,43.968608,21.9456,-22.023008000000004,-3.808007567260062e-05,0.3993669619785483,120,120,0.0,0.0,0.008333333333333333,2,6.75,26.892694322684516,7.0848,14.7120008,2,0,0,train
report_bus_0001,150,bus,31.235477711411935,29.07692942257742,3.456016,55.990966966966965,12.443431877772179,16.3161424,21.896908,24.72908108108108,37.07339339339339,12.344312312312308,-1.251183897987458e-05,0.3983749502004879,120,120,0.0,0.0,0.008333333333333333,2,6.75,26.027107601501353,7.0848,14.7120008,2,0,0,train
report_bus_0001,160,bus,31.597523442210043,29.25921921921922,3.456016,55.990966966966965,12.408506848488127,16.3161424,22.034352047952048,17.026384,32.662736,15.636352000000002,-2.952308778393056e-05,0.3927050444691507,120,120,0.0,0.0,0.008333333333333333,2,6.75,25.17084888143812,7.0848,13.50386430866431,2,0,0,train
report_bus_0001,170,bus,32.138047353849416,30.396857804391217,3.456016,55.990966966966965,12.315401590083106,16.369206173026974,22.385162354354357,45.62773973973974,45.053168,-0.5745717397397385,-7.754819190299942e-05,0.38320316895693407,120,120,0.0,0.0,0.008333333333333333,2,6.75,25.027836646393347,7.0848,13.50386430866431,2,0,0,train
report_bus_0001,180,bus,31.187997605658204,29.18857702857703,3.456016,55.990966966966965,11.899682948982814,16.369206173026974,22.263324,28.439776,20.0096,-8.430176,-5.90113127990453e-05,0.3815468725963973,120,120,0.0,0.0,0.008333333333333333,2,6.75,24.833262614603047,5.878,13.347160399600401,2,0,0,train
report_bus_0001,190,bus,30.6193501902839,29.18857702857703,3.456016,53.968896,11.53462679383079,16.369206173026974,21.908778421578422,47.27149650349651,31.175744,-16.095752503496506,-4.5580420713260725e-05,0.3767103717795731,120,120,0.0,0.0,0.008333333333333333,2,6.75,24.731542874635828,5.878,13.347160399600401,2,0,0,train
report_bus_0001,200,bus,29.938565156947664,28.944689422577426,3.456016,53.968896,11.432644937585986,16.369206173026974,21.719844,21.249614385614386,26.314752,5.065137614385613,-7.199363889898565e-05,0.3818701690495972,120,120,0.0,0.0,0.008333333333333333,2,6.75,24.86069691514477,5.878,13.493246486486488,2,0,0,train
report_bus_0001,210,bus,29.781549172972348,28.648476196196196,3.456016,53.968896,11.236502742174327,16.950934528534532,21.786443264735265,47.03574825174826,22.602330330330332,-24.433417921417927,-0.00011058805819833,0.37729745611661436,120,120,0.0,0.0,0.008333333333333333,2,6.75,24.20674005731699,4.302702702702703,12.907336783216785,2,0,0,train
report_bus_0001,220,bus,28.66424047792045,27.451992,3.456016,52.854784,10.373077769115119,16.950934528534532,21.719844,33.04304,34.360544,1.3175039999999996,-6.153076654939612e-05,0.36188217779938436,120,120,0.0,0.0,0.008333333333333333,2,6.75,23.28631270140509,4.302702702702703,10.987745214785216,2,0,0,train
report_bus_0001,230,bus,27.34005638819783,26.46260923323323,3.456016,52.57968368368368,9.760505942549237,16.3161424,21.10321723876124,49.247456,14.741984,-34.505472,-3.557026912179443e-05,0.3570038702174242,120,120,0.0,0.0,0.008333333333333333,2,6.75,23.43555240950195,4.302702702702703,10.987745214785216,2,0,0,train
report_bus_0001,240,bus,25.11423070410161,24.905521425425427,3.456016,51.176528,9.480164689240617,13.208050145054946,18.459351352647353,24.516,10.088615384615386,-14.427384615384613,-3.778561282428954e-05,0.3774817871563286,120,120,0.0,0.0,0.008333333333333333,2,6.75,24.4632537788299,4.302702702702703,12.249360000000003,2,0,0,train
report_bus_0001,250,bus,25.05456457952802,24.959569425425425,3.456016,51.176528,9.55369999409317,12.50969422862863,18.372612,21.750832,25.94584984984985,4.195017849849851,-0.00011751534578984751,0.3813157464288746,120,120,0.0,0.0,0.008333333333333333,2,6.75,25.058109447806277,4.302702702702703,13.61166178766179,2,0,0,train
report_bus_0001,260,bus,25.71798366941151,25.30414630969031,7.0848,51.176528,9.214590377250563,13.2342352,18.62768773226773,30.61152,37.4868,6.875280000000004,-0.00014136149467125432,0.35829365535410246,120,120,0.0,0.0,0.0,2,6.75,24.81912121580036,4.302702702702703,13.61166178766179,2,0,0,train
report_bus_0001,270,bus,25.405442233021137,25.30414630969031,7.0848,45.645824,8.59255638584723,13.2342352,18.62768773226773,38.067676323676324,30.52611011011011,-7.541566213566213,-5.8425443281900977e-05,0.33821715469604835,120,120,0.0,0.0,0.0,2,6.75,24.127935331353587,4.302702702702703,13.069991053991053,2,0,0,train
report_bus_0001,280,bus,25.473888091757296,25.58719430969031,7.0848,45.645824,8.594386258246525,13.2342352,18.62768773226773,22.1076,42.98699700299701,20.879397002997006,-2.822199528141335e-06,0.33738023136827117,120,120,0.0,0.0,0.0,2,6.75,23.3949747499386,4.302702702702703,12.912736783216785,2,0,0,train
report_bus_0001,290,bus,26.050945520798855,26.222583999999998,7.0848,42.98699700299701,8.683105146671831,13.347160399600401,18.773428288288287,30.971584,30.830096,-0.14148799999999895,5.280314987706344e-05,0.33331247573103684,120,120,0.0,0.0,0.0,2,6.75,23.076087460776023,4.302702702702703,12.912736783216785,2,0,0,train
report_bus_0001,300,bus,26.303288295948484,26.60304,7.0848,42.98699700299701,8.74886304916638,13.347160399600401,18.773428288288287,18.62856,25.9416,7.313040000000001,8.210688316914444e-05,0.3326148027854743,120,120,0.0,0.0,0.0,2,6.75,22.576098696447843,4.302702702702703,12.447678761238764,2,0,0,train
report_bus_0001,310,bus,25.697394530048317,25.943724924924926,7.0848,42.98699700299701,8.699311939618998,13.2342352,18.460671376671378,34.678816,17.744496,-16.934319999999996,7.870988684812632e-05,0.33852894811755224,120,120,0.0,0.0,0.0,2,6.75,22.363274930502925,4.302702702702703,10.988825214785216,2,0,0,train
report_bus_0001,320,bus,25.46983496264361,25.307418309690313,7.0848,42.98699700299701,8.661633959960229,13.2342352,18.626881118881123,25.467380619380624,21.394594594594594,-4.07278602478603,4.494583249017879e-05,0.3400742082806651,120,120,0.0,0.0,0.0,2,6.75,23.163492775499485,4.302702702702703,10.988825214785216,2,0,0,train
report_bus_0001,330,bus,25.255811479996925,25.017628515484517,7.0848,42.98699700299701,8.697318973470301,13.2342352,18.460671376671378,17.480199800199802,23.498917082917085,6.018717282717283,2.6849854788836525e-05,0.3443690170224283,120,120,0.0,0.0,0.0,2,6.75,24.131474348383097,4.302702702702703,10.988825214785216,2,0,0,train
report_bus_0001,340,bus,24.24697577449909,24.293125125125123,7.0848,42.98699700299701,8.785121114229538,12.860056783216786,17.671572,32.9616,16.74,-16.2216,3.968748937666329e-06,0.36231822046314666,120,120,0.0,0.0,0.0,2,6.75,25.063232423222306,4.302702702702703,10.988825214785216,2,0,0,train
